,Vote ID,Date,O'clock,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Code,interinstitutional file number,Committee responsabile,De/Policy area,Subject,"Final 
vote?",Author,RCV,Vote
7414,7438,14.06.2018,,Proportionality test before adoption of new regulation of professions,***I,Leg,Draft legislative resolution,A8-0395/2017,2016/0404/COD,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,"Proposal to reject the
Commission proposal",0.0,EFDD,RCV,-
7415,7439,14.06.2018,,Proportionality test before adoption of new regulation of professions,***I,Leg,Draft legislative resolution,A8-0395/2017,2016/0404/COD,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,Provisional agreement,0.0,committee,RCV,+
7416,7440,14.06.2018,,Use of vehicles hired without drivers for the carriage of goods by road,***I,Leg,Draft legislative resolution,A8-0193/2018,2017/0113/COD,Committee on Transport and Tourism,Transport & tourism,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
7417,7441,14.06.2018,,Use of vehicles hired without drivers for the carriage of goods by road,***I,Leg,Draft legislative resolution,A8-0193/2018,2017/0113/COD,Committee on Transport and Tourism,Transport & tourism,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
7418,7442,14.06.2018,,Use of vehicles hired without drivers for the carriage of goods by road,***I,Leg,Draft legislative resolution,A8-0193/2018,2017/0113/COD,Committee on Transport and Tourism,Transport & tourism,"Article 1, paragraph 1, point 1, point
b, Directive 2006/1/EC
Article 2, paragraph 1a",0.0,committee,RCV,+
7419,7443,14.06.2018,,Use of vehicles hired without drivers for the carriage of goods by road,***I,Leg,Draft legislative resolution,A8-0193/2018,2017/0113/COD,Committee on Transport and Tourism,Transport & tourism,"Article 1, paragraph 1, point 1, point
b, Directive 2006/1/EC
Article 2, paragraph 1a",0.0,committee,RCV,+
7420,7444,14.06.2018,,Use of vehicles hired without drivers for the carriage of goods by road,***I,Leg,Draft legislative resolution,A8-0193/2018,2017/0113/COD,Committee on Transport and Tourism,Transport & tourism,vote: Commission proposal,1.0,0,RCV,+
7421,7445,14.06.2018,,Enforcement requirements and specific rules for posting drivers in the road transport sector,***I,Leg,Draft legislative resolution,A8-0206/2018,2017/0121/COD,Committee on Transport and Tourism,Transport & tourism,vote: decision to enter into interinstitutional negotiations,1.0,0,RCV,-
7422,7446,14.06.2018,,"Amending Regulation (EC) No 561/2006 as regards on minimum requirements on maximum daily and weekly driving times, minimum breaks and daily and weekly rest periods and Regulation (EU) 165/2014 as regards positioning by means of tachographs",***I,Leg,Draft legislative resolution,A8-0205/2018,2017/0122/COD,Committee on Transport and Tourism,Transport & tourism,vote: decision to enter into interinstitutional negotiations,1.0,0,RCV,-
7423,7447,14.06.2018,,Amending Regulation (EC) No 1071/2009 and Regulation (EC) No 1072/2009 with a view to adapting them to developments in the sector,***I,Leg,Draft legislative resolution,A8-0204/2018,2017/0123/COD,Committee on Transport and Tourism,Transport & tourism,vote: decision to enter into interinstitutional negotiations,1.0,0,RCV,-
7424,7448,14.06.2018,,Monitoring the application of EU law 2016,,Non,Motion for resolution,A8-0197/2018,2017/2273/INI,Committee on Legal Affairs,Legal affairs,Paragraph 35,0.0,original text,RCV,-
7425,7449,14.06.2018,,Monitoring the application of EU law 2016,,Non,Motion for resolution,A8-0197/2018,2017/2273/INI,Committee on Legal Affairs,Legal affairs,Paragraph 36,0.0,original text,RCV,-
7426,7450,14.06.2018,,Monitoring the application of EU law 2016,,Non,Motion for resolution,A8-0197/2018,2017/2273/INI,Committee on Legal Affairs,Legal affairs,vote: resolution (as a whole),1.0,0,RCV,+
7427,7451,02.07.2018,,Changes to the agenda (request of Greens/EFA),,Non,Proposal for a decision,0,0,0,Internal regulations of the EP,vote: decision,1.0,0,RCV,-
7428,7452,03.07.2018,,Cooperation Agreement between the EU and the Agency for Aerial Navigation Safety in Africa and Madagascar,***,Leg,Draft legislative resolution,A8-0213/2018,2017/0104/NLE,"Committee on Industry, Research and Energy","Industry, research & energy",vote: consent,1.0,0,RCV,+
7429,7453,03.07.2018,,Extension of the EU-US Agreement for scientific and technological cooperation,***,Leg,Draft legislative resolution,A8-0212/2018,2018/0067/NLE,"Committee on Industry, Research and Energy","Industry, research & energy",vote: consent,1.0,0,RCV,+
7430,7454,03.07.2018,,European High Performance Computing Joint Undertaking,*,Leg,Draft legislative resolution,A8-0217/2018,2018/0003/NLE,"Committee on Industry, Research and Energy","Industry, research & energy",single vote,1.0,0,RCV,+
7431,7455,03.07.2018,,Mobilisation of the European Globalisation Adjustment Fund: application EGF/2017/009 FR/Air France,,Bud,Motion for resolution,A8-0210/2018,2018/2059/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
7432,7456,03.07.2018,,Role of cities in the institutional framework of the Union,,Non,Motion for resolution,A8-0203/2018,2017/2037/INI,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,single vote,1.0,0,RCV,+
7433,7457,03.07.2018,,Three-dimensional printing: intellectual property rights and civil liability,,Non,Motion for resolution,A8-0223/2018,2017/2007/INI,Committee on Legal Affairs,Legal affairs,single vote,1.0,0,RCV,+
7434,7458,03.07.2018,,European Defence Industrial Development Programme,***I,Leg,Draft legislative resolution,A8-0037/2018,2017/0125/COD,"Committee on Industry, Research and Energy","Industry, research & energy","Proposal to reject the
Commission proposal",0.0,"EFDD
EUL/NGL",RCV,-
7435,7460,03.07.2018,,European Defence Industrial Development Programme,***I,Leg,Draft legislative resolution,A8-0037/2018,2017/0125/COD,"Committee on Industry, Research and Energy","Industry, research & energy",Provisional agreement,0.0,committee,RCV,+
7436,7461,03.07.2018,,Integrated farm statistics,***I,Leg,Draft legislative resolution,A8-0300/2017,2016/0389/COD,Committee on Agriculture and Rural Development,Agriculture ,Provisional agreement,0.0,committee,RCV,+
7437,7462,03.07.2018,,Notification of investment projects in energy infrastructure: repeal,***I,Leg,Draft legislative resolution,A8-0211/2018,2017/0347/COD,"Committee on Industry, Research and Energy","Industry, research & energy",vote: Commission proposal,1.0,0,RCV,+
7438,7463,03.07.2018,,Measures to strengthen administrative cooperation in the field of value-added tax,*,Leg,Draft legislative resolution,A8-0215/2018,2017/0248/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,vote: Commission proposal,1.0,0,RCV,+
7439,7464,03.07.2018,,Violation of rights of indigenous peoples in the world,,Non,Motion for resolution,A8-0194/2018,2017/2206/INI,Committee on Foreign Affairs,Foreign and security policy,vote: AFET committee resolution (as a whole),1.0,0,RCV,+
7440,7465,03.07.2018,,Climate diplomacy,,Non,Motion for resolution,A8-0221/2018,2017/2272/INI,"Committee on Foreign Affairs, Committee on the Environment, Public Health and Food Safety",Foreign and security policy,Paragraph 11,0.0,76+MEPs,RCV,+
7441,7466,03.07.2018,,Climate diplomacy,,Non,Motion for resolution,A8-0221/2018,2017/2272/INI,"Committee on Foreign Affairs, Committee on the Environment, Public Health and Food Safety",Foreign and security policy,vote: resolution (as a whole),1.0,0,RCV,+
7442,7467,04.07.2018,,Structural Reform Support Programme: financial envelope and general objective,***I,Leg,Draft legislative resolution,A8-0227/2018,2017/0334/COD,Committee on Regional Development,Regional development,single vote,1.0,0,RCV,+
7443,7468,04.07.2018,,Reform of the electoral law of the European Union ,***,Leg,Draft legislative resolution,A8-0248/2018,2015/0907/APP,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,vote: consent,1.0,0,RCV,+
7444,7469,04.07.2018,,Partnership Agreement between the EU and EAEC and Armenia,***,Leg,Draft legislative resolution,A8-0177/2018,2017/0238/NLE,Committee on Foreign Affairs,Foreign and security policy,vote: consent,1.0,0,RCV,+
7445,7470,04.07.2018,,Partnership Agreement between the EU and EAEC and Armenia (resolution),,Non,Motion for resolution,A8-0179/2018,2017/2269/INI,Committee on Foreign Affairs,Foreign and security policy,Paragraph 19,0.0,original text,RCV,+
7446,7471,04.07.2018,,Partnership Agreement between the EU and EAEC and Armenia (resolution),,Non,Motion for resolution,A8-0179/2018,2017/2269/INI,Committee on Foreign Affairs,Foreign and security policy,After paragraph 20,0.0,ENF,RCV,-
7447,7472,04.07.2018,,Partnership Agreement between the EU and EAEC and Armenia (resolution),,Non,Motion for resolution,A8-0179/2018,2017/2269/INI,Committee on Foreign Affairs,Foreign and security policy,After paragraph 20,0.0,ENF,RCV,-
7448,7473,04.07.2018,,Partnership Agreement between the EU and EAEC and Armenia (resolution),,Non,Motion for resolution,A8-0179/2018,2017/2269/INI,Committee on Foreign Affairs,Foreign and security policy,vote: resolution (as a whole),1.0,0,RCV,+
7449,7474,04.07.2018,,EU-Iraq Partnership and Cooperation Agreement,***,Leg,Draft legislative resolution,A8-0222/2018,2010/0310/NLE,Committee on Foreign Affairs,Foreign and security policy,vote: consent,1.0,0,RCV,+
7450,7475,04.07.2018,,EU-Iraq Partnership and Cooperation Agreement (resolution),,Non,Motion for resolution,A8-0224/2018,2010/0310M/NLE,Committee on Foreign Affairs,Foreign and security policy,single vote,1.0,0,RCV,+
7451,7476,04.07.2018,,EU-New Zealand Agreement relating to the modification of concessions (accession of Croatia),***,Leg,Draft legislative resolution,A8-0220/2018,2017/0137/NLE,Committee on International Trade,International trade,vote: consent,1.0,0,RCV,+
7452,7477,04.07.2018,,Statute of the European System of Central Banks and of the European Central Bank: clearing and payment systems,***I,Leg,Draft legislative resolution,A8-0219/2018,2017/0810/COD,"Committee on Economic and Monetary Affairs, Committee on Constitutional Affairs",Economic & monetary affairs,"Article 1, Article 22, Statute of the
ESCB and of the ECB",0.0,Greens/ EFA,RCV,-
7453,7478,04.07.2018,,Statute of the European System of Central Banks and of the European Central Bank: clearing and payment systems,***I,Leg,Draft legislative resolution,A8-0219/2018,2017/0810/COD,"Committee on Economic and Monetary Affairs, Committee on Constitutional Affairs",Economic & monetary affairs,After recital 7,0.0,Greens/ EFA,RCV,-
7454,7479,04.07.2018,,Statute of the European System of Central Banks and of the European Central Bank: clearing and payment systems,***I,Leg,Draft legislative resolution,A8-0219/2018,2017/0810/COD,"Committee on Economic and Monetary Affairs, Committee on Constitutional Affairs",Economic & monetary affairs,vote: decision,1.0,0,RCV,+
7455,7480,04.07.2018,,Vehicle taxation: charging of heavy good vehicles for the use of certain infrastructures,*,Leg,Draft legislative resolution,A8-0200/2018,2017/0115/CNS,Committee on Transport and Tourism,Transport & tourism,After recital 5,0.0,"committee,
Greens/ EFA",RCV,+
7456,7481,04.07.2018,,Vehicle taxation: charging of heavy good vehicles for the use of certain infrastructures,*,Leg,Draft legislative resolution,A8-0200/2018,2017/0115/CNS,Committee on Transport and Tourism,Transport & tourism,vote: Commission proposal,1.0,0,RCV,+
7457,7482,04.07.2018,,Draft amending budget No 2/2018: Entering the surplus of the financial year 2017,,Bud,Motion for resolution,A8-0209/2018,2018/2057/BUD,Committee on Budgets,Budget,Paragraph 3,0.0,ENF,RCV,-
7458,7483,04.07.2018,,Draft amending budget No 2/2018: Entering the surplus of the financial year 2017,,Bud,Motion for resolution,A8-0209/2018,2018/2057/BUD,Committee on Budgets,Budget,Paragraph 5,0.0,original text,RCV,+
7459,7484,04.07.2018,,Draft amending budget No 2/2018: Entering the surplus of the financial year 2017,,Bud,Motion for resolution,A8-0209/2018,2018/2057/BUD,Committee on Budgets,Budget,vote: resolution (as a whole),1.0,0,RCV,+
7460,7485,04.07.2018,,Draft amending budget No 3/2018: Extension of the Facility for refugees in Turkey,,Bud,Motion for resolution,A8-0246/2018,2018/2072/BUD,Committee on Budgets,Budget,After paragraph 3,0.0,Greens/ EFA,RCV,+
7461,7486,04.07.2018,,Draft amending budget No 3/2018: Extension of the Facility for refugees in Turkey,,Bud,Motion for resolution,A8-0246/2018,2018/2072/BUD,Committee on Budgets,Budget,vote: resolution (as a whole),1.0,0,RCV,+
7462,7487,04.07.2018,,Towards an EU external strategy against early and forced marriages,,Non,Motion for resolution,A8-0187/2018,2017/2275/INI,Committee on Foreign Affairs,Foreign and security policy,vote: resolution (as a whole),1.0,0,RCV,+
7463,7488,04.07.2018,,"EU guarantee to the EIB against losses under financing operations supporting investment projects outside the Union, as regards Iran
Objection pursuant to Rule 105(3)",,Non,Motion for resolution,B8-0313/2018,2018/2758/DEA,0,Economic & monetary affairs,vote: resolution (as a whole),1.0,0,RCV,-
7464,7489,04.07.2018,,Motions for resolutions - The definition of SMEs,,Non,Motion for resolution,B8-0304/2018,2018/2545/RSP,0,"Industry, research & energy",Paragraph 4,0.0,ENF,RCV,-
7465,7490,04.07.2018,,Motions for resolutions - The definition of SMEs,,Non,Motion for resolution,B8-0304/2018,2018/2545/RSP,0,"Industry, research & energy",Paragraph 12 ,0.0,original text,RCV,+
7466,7491,04.07.2018,,Motions for resolutions - The definition of SMEs,,Non,Motion for resolution,B8-0304/2018,2018/2545/RSP,0,"Industry, research & energy",Paragraph 12 ,0.0,original text,RCV,-
7467,7492,04.07.2018,,Motions for resolutions - The definition of SMEs,,Non,Motion for resolution,B8-0304/2018,2018/2545/RSP,0,"Industry, research & energy",Paragraph 12 ,0.0,original text,RCV,+
7468,7493,04.07.2018,,Motions for resolutions - The definition of SMEs,,Non,Motion for resolution,B8-0304/2018,2018/2545/RSP,0,"Industry, research & energy",Paragraph 12 ,0.0,original text,RCV,-
7469,7494,04.07.2018,,Motions for resolutions - The definition of SMEs,,Non,Motion for resolution,B8-0304/2018,2018/2545/RSP,0,"Industry, research & energy",Paragraph 15,0.0,original text,RCV,-
7470,7495,04.07.2018,,Negotiations on the EU-Azerbaijan Comprehensive Agreement,,Non,Proposal for a decision,A8-0185/2018,2017/2056/INI,Committee on Foreign Affairs,Foreign and security policy,vote: recommendation (as a whole),1.0,0,RCV,+
7471,7496,04.07.2018,,Enforcement requirements and specific rules for posting drivers in the road transport sector,***I,Leg,Draft legislative resolution,A8-0206/2018,2017/0121/COD,Committee on Transport and Tourism,Transport & tourism,"Article 1, § 1, point 7, after
point c
Directive 2006/22/EC
Article 9, after § 5",0.0,EMPL,RCV,-
